LOC_ID,site,land_cover,temp,temp_seas,land_temp,precip,precip_seas,water_dist,WDPA,closed_prop,open_prop,other_prop,ID.x,hum_pop,log_hum_pop,ID.y,slope,rough_range,ID,clay
NMTL_29,TZSS,11,26.96666718,154.61586,33.66985321,1113,80.24221802,735.3380737,2,0.431620002,0.554840346,0.013539652,591,64,4.17438727,591,2.584748664,3.237762605,591,22.85454545
NMTL_30,TZSS,11,26.89166641,157.7805481,33.21777725,1157,79.44080353,2750.030518,2,0.065229111,0.925352783,0.009418107,592,63,4.158883083,592,2.039196679,2.553735273,592,20.76363636
NMTL_31,TZSS,11,26.97916603,156.4442596,34.95767975,1132,79.50585175,4639.205078,2,0.414351852,0.557521563,0.028126585,593,74,4.317488114,593,2.121409929,2.643595439,593,22.31034483
NMTL_32,TZSS,11,27.14999962,151.3574982,36.00783157,1106,79.6459198,3500.79126,2,0.052129245,0.939277674,0.008593081,594,24,3.218875825,594,2.179859466,2.758721428,594,25.71929825
NMTL_33,TZSS,2,26.89583397,157.0098419,32.29449081,1168,77.82918549,6817.244141,2,0.453104192,0.505422031,0.041473778,595,26,3.295836866,595,1.79157863,2.183209335,595,20.65517241
NMTL_34,TZSS,2,26.23749924,157.1930847,33.19922638,1058,80.88466644,1937.857056,2,0.60839915,0.383258794,0.008342056,596,90,4.510859507,596,3.725436751,4.760557537,596,23.78181818
NMTL_35,TZSS,2,26.28333282,157.2828217,33.69829941,1041,81.66637421,2271.383545,2,0.872775716,0.110667047,0.016557237,597,58,4.077537444,597,3.125336448,4.036318141,597,23.42105263
NMTL_36,TZSS,2,26.50416756,156.5749664,32.43970108,1013,81.14516449,398.4270325,4,0.396321547,0.357888061,0.245790392,598,58,4.077537444,598,3.23955777,4.310856432,598,23.94545455
NMTL_37,TZSS,2,26.51666641,156.6892242,33.48448181,1031,81.22201538,469.8441162,2,0.484970512,0.447967531,0.067061957,599,38,3.663561646,599,5.572026383,7.364149178,599,24.0862069
NMTL_38,TZSS,2,26.92083359,155.4386749,31.37647629,1060,79.92616272,205.3445892,2,0.328397489,0.339146427,0.332456085,600,94,4.553876892,600,5.041239265,6.845168149,600,23.84482759
NMTL_39,TZSS,11,26.95833397,154.6672974,33.18548584,1085,81.10707092,334.091217,2,0.029619763,0.834395712,0.135984524,601,105,4.663439094,601,2.40596814,3.029856687,601,22.03508772
NMTL_40,TZSS,11,26.98749924,153.4619293,32.87836838,1057,80.40036774,810.7402344,2,0.002504915,0.993595028,0.003900057,602,104,4.65396035,602,2.556075966,3.162849528,602,24.65517241
NMTL_41,TZSS,11,26.88750076,156.5701447,30.97428513,1075,80.20285034,362.5740662,2,0.130787771,0.585024737,0.284187492,603,122,4.812184355,603,2.410879132,3.043894841,603,21.70909091
NMTL_42,TZSS,11,26.75833321,155.677887,33.78826523,1133,80.90254211,1415.677979,2,0.20346238,0.786835347,0.009702273,604,55,4.025351691,604,2.999775024,3.804708911,604,24.57142857
NMTL_43,TZSS,11,26.83749962,155.5799561,34.27290344,1154,79.60332489,2094.704346,2,0.079996195,0.906179651,0.013824154,605,55,4.025351691,605,2.774913446,3.452802107,605,23.96551724
NMTL_44,TZSS,11,26.65833282,159.6990204,35.24120712,1226,78.61954498,3419.429199,2,0.027079304,0.968988807,0.00393189,606,157,5.062595033,606,2.317598923,2.885900864,606,27.8
NMTL_45,TZSS,11,26.64583397,161.3220673,34.614151,1263,77.92321777,2810.693604,2,0.017156085,0.980877783,0.001966132,607,154,5.043425117,607,2.214758104,2.684658279,607,27.72222222
NMTL_46,TZSS,11,26.53333282,162.1774292,34.38411331,1273,79.30544281,1520.431152,2,0.451460467,0.532840696,0.015698836,608,269,5.598421959,608,2.128005952,2.690962837,608,26.41818182
NMTL_47,TZSS,11,26.54583359,157.5155945,33.65829086,1176,80.1765976,2508.03418,2,0.299194622,0.693163802,0.007641575,609,55,4.025351691,609,5.291083825,7.211224277,609,25.72727273
NMTL_48,TZSS,11,26.47083282,162.5431061,33.57399368,1270,79.10066223,935.72052,2,0.162648309,0.830657953,0.006693738,610,136,4.919980926,610,2.498259731,3.174062919,610,26.12068966
NMTL_49,TZSS,11,26.89583397,155.263092,33.58420181,1112,81.77777863,664.4599609,2,0.338892764,0.640941087,0.020166149,611,55,4.025351691,611,2.461759118,3.061674426,611,22.31034483
NMTL_50,TZSS,11,26.68333244,154.9535675,33.08853531,1017,81.39015961,1743.82959,2,0.652927935,0.338511778,0.008560287,612,41,3.737669618,612,3.697772496,4.959065555,612,24.10526316
NMTL_51,TZSS,11,26.97916603,153.1704102,33.91405487,1124,77.61857605,7471.170898,2,0.160383042,0.810761962,0.028854996,613,42,3.761200116,613,1.704976848,2.093369513,613,29
NMTL_52,TZSS,1,26.79999924,155.3003082,31.37647629,1061,79.26732635,0,2,0.31172908,0.211529315,0.476741605,614,95,4.564348191,614,3.65373072,4.824731138,614,21.31034483
NMTL_53,TZSS,11,27.07916641,148.1623535,33.84994507,1046,79.34474182,49.80337906,2,0.135967277,0.621714177,0.242318546,615,116,4.762173935,615,2.113810061,2.708467857,615,27.79661017
SKPE_01,TZSS,2,25.57916641,133.1004181,33.06751251,961,85.02767181,7231.787109,4,0.936544682,0.056225027,0.007230291,616,4,1.609437912,616,2.034383218,2.541517199,616,18.94545455
SKPE_02,TZSS,2,25.57083321,132.2954254,33.31882095,961,84.94957733,4192.071777,4,0.854660197,0.125931564,0.019408239,617,2,1.098612289,617,1.893958846,2.380419154,617,17.87931034
SKPE_03,TZSS,2,25.60416603,135.1843567,33.9883728,973,85.53268433,2000.211792,4,0.842741168,0.146571954,0.010686878,618,2,1.098612289,618,2.189786137,2.708887973,618,18.5
SKPE_04,TZSS,2,25.57083321,135.2347717,34.26638031,975,86.43361664,2114.151855,4,0.903363876,0.088931866,0.007704258,619,0,0,619,2.177557745,2.689929269,619,17.50877193
SKPE_05,TZSS,2,25.54999924,136.3818054,33.09663773,986,85.42358398,5008.64502,4,0.987127049,0.010970544,0.001902407,620,0,0,620,2.352239187,2.86754327,620,18.25862069
SKPE_06,TZSS,2,25.52916718,139.3239746,32.55921173,1005,85.13006592,7470.506836,4,0.976278067,0.021692249,0.002029684,621,0,0,621,2.272703753,2.892250607,621,18.03571429
SKPE_07,TZSS,2,25.36666679,139.3545532,32.12904358,1016,85.67045593,7360.291992,4,1,0,0,622,0,0,622,2.281809753,2.827067788,622,16.96551724
SKPE_08,TZSS,2,24.96249962,141.6481934,31.06648254,1056,86.22784424,6154.899414,4,0.999904877,6.34E-05,3.17E-05,623,0,0,623,2.514646736,3.234384589,623,17.43103448
SKPE_09,TZSS,2,24.84583282,142.4694366,30.78107452,1075,86.11428833,3512.109375,4,1,0,0,624,0,0,624,2.556651612,3.267306364,624,16.12727273
SKPE_10,TZSS,2,25.04166603,144.0617523,31.30200386,1060,86.3258667,2630.165527,4,0.998001649,0.001776312,0.000222039,625,0,0,625,2.985475627,3.860366181,625,16.68965517
SKPE_11,TZSS,2,25.24583244,143.6450348,30.58584213,1053,85.38832092,7540.237793,4,1,0,0,626,0,0,626,2.660210883,3.436407883,626,16.81034483
SKPE_12,TZSS,2,25.64583397,142.4853973,31.57007217,1003,85.54673004,9641.810547,4,0.910641806,0.084252917,0.005105277,627,0,0,627,2.367408194,2.99846724,627,17.19298246
SKPE_13,TZSS,2,25.67083359,133.8156586,34.58029175,962,84.84345245,5024.960938,4,0.490170588,0.471019088,0.038810324,628,0,0,628,2.097510413,2.541566027,628,19.625
SKPE_14,TZSS,2,25.73333359,135.3838806,34.0519371,953,84.51212311,8162.438477,4,0.6600501,0.319529442,0.020420459,629,0,0,629,2.066397165,2.527608222,629,18.89655172
SKPE_15,TZSS,2,25.79583359,136.7721863,32.67440414,949,82.9720459,10643.60059,4,0.864296588,0.125681847,0.010021565,630,4,1.609437912,630,1.990146243,2.510932001,630,19.47368421
SKPE_16,TZSS,2,25.9375,137.2642365,32.5389328,945,83.99658966,9629.583008,4,0.804757374,0.190358389,0.004884237,631,9,2.302585093,631,2.099110937,2.617473314,631,18.75862069
SKPE_17,TZSS,2,25.98749924,138.4840698,32.82938766,930,82.84351349,7026.689941,4,0.981570767,0.016652921,0.001776312,632,12,2.564949357,632,2.198938556,2.797708842,632,19.35087719
SKPE_18,TZSS,2,26.00416756,137.2366333,32.68856812,912,82.90446472,4538.943359,4,0.971203856,0.027464163,0.00133198,633,27,3.33220451,633,1.842162471,2.304233562,633,19.9137931
SKPE_19,TZSS,2,26.0625,134.7071686,34.28556442,908,84.29014587,1734.559448,6,0.672353109,0.314487745,0.013159146,634,29,3.401197382,634,2.091664165,2.633659588,634,20.74545455
SKPE_20,TZSS,11,26.03750038,135.6989594,33.24241638,911,84.16807556,4268.297363,4,0.531525531,0.452901998,0.015572471,635,27,3.33220451,635,2.361862841,2.941672675,635,21.91071429
SKPE_21,TZSS,2,26.06666756,136.4706726,33.33837891,907,83.53284454,2263.726563,4,0.889410421,0.102946307,0.007643272,636,27,3.33220451,636,2.274174012,2.818781343,636,20.95
SKPE_22,TZSS,2,25.94583321,138.3417664,32.09238815,921,83.71925354,6083.355957,4,0.992041095,0.007071059,0.000887846,637,27,3.33220451,637,1.783934069,2.235147823,637,20.45762712
SKPE_23,TZSS,2,25.86666679,136.3873596,31.68854713,938,83.12593079,6177.42627,4,0.91880491,0.074915157,0.006279933,638,27,3.33220451,638,1.873087487,2.269369789,638,19.77586207
SKPE_24,TZSS,2,25.82916641,136.005661,34.29282379,958,84.31507111,8203.207031,4,0.333174784,0.657883054,0.008942161,639,0,0,639,2.20793448,2.688057856,639,21.15517241
SKPE_25,TZSS,2,25.70833397,137.2428741,34.13998413,962,83.75984192,5071.637207,4,0.923191577,0.067199442,0.009608981,640,0,0,640,2.319649559,2.866602899,640,18.98275862
SKPE_26,TZSS,2,25.72500038,136.6232452,34.22722626,969,84.13025665,2744.613525,4,0.887624061,0.101024194,0.011351746,641,0,0,641,2.349474165,2.938773307,641,19.55172414
SKPE_27,TZSS,2,25.79166603,137.0440216,34.47189713,970,84.69736481,2041.938477,4,0.859756484,0.129431162,0.010812353,642,0,0,642,2.348740661,3.000684299,642,19.10526316
SKPE_28,TZSS,2,25.74583435,138.6043701,33.40138245,985,85.05622101,2904.01123,4,0.998382698,0.00123676,0.000380542,643,0,0,643,2.550837452,3.126525193,643,18.29310345
SKPE_29,TZSS,2,25.56666565,139.6152802,32.33602905,1006,85.02521515,5944.988281,4,0.999968292,3.17E-05,0,644,0,0,644,2.300069473,2.855174447,644,17.30357143
SKPE_30,TZSS,2,25.625,142.900177,31.41690254,1005,84.76651764,9544.204102,4,0.898154607,0.094394064,0.007451329,645,0,0,645,2.089514159,2.635415766,645,17.92727273
SKPE_31,TZSS,2,25.21249962,144.8372803,31.03627968,1044,84.99900818,5492.163574,4,0.997589827,0.00180763,0.000602543,646,0,0,646,2.756738039,3.539448264,646,17.03508772
SKPE_32,TZSS,2,25.44166756,141.2900696,31.39804649,1012,84.44352722,7716.310059,4,0.888515442,0.106411313,0.005073245,647,0,0,647,2.108580549,2.594151956,647,18.55172414
SKPE_33,TZSS,2,25.60000038,138.8589935,32.41446304,999,84.86608887,4457.333008,4,0.927008688,0.068425392,0.00456592,648,0,0,648,2.427292602,3.039027059,648,19.03333333
SKPE_34,TZSS,2,25.74166679,136.6953278,34.28223801,979,85.06812286,519.9625244,4,0.784454874,0.20206761,0.013477516,649,0,0,649,2.459823022,3.046995423,649,19.63793103
SKPE_35,TZSS,2,25.71249962,135.5648956,33.9243927,971,84.5449295,6125.81543,4,0.904426687,0.088850837,0.006722476,650,0,0,650,2.090746203,2.614970347,650,19.01724138
SKPE_36,TZSS,11,25.63750076,134.9431763,33.695858,971,84.61700439,6790.99707,4,0.644342973,0.340119229,0.015537798,651,2,1.098612289,651,1.809312793,2.249617791,651,18.71929825
SKPE_37,TZSS,2,25.64999962,135.4957123,31.78691101,959,83.48751068,9621.852539,4,1,0,0,652,6,1.945910149,652,1.758723066,2.172734971,652,18.14035088
SKPE_38,TZSS,2,25.74583435,137.3690643,31.50595474,944,83.44527435,7276.408203,4,0.998287563,0.001141625,0.000570812,653,18,2.944438979,653,1.795379511,2.221957265,653,19.37931034
SKPE_39,TZSS,11,25.46666718,135.114975,33.20581436,971,86.31626892,3576.145996,4,0.831964484,0.155573173,0.012462343,654,2,1.098612289,654,2.23590174,2.757451735,654,18.05454545
SKPE_40,TZSS,2,25.49583435,135.5034027,33.64749527,978,85.3890686,1026.7229,4,0.954372503,0.03614687,0.009480627,655,2,1.098612289,655,2.269460419,2.905096715,655,18.43103448
SKPE_41,TZSS,2,25.45416641,136.8054047,33.68402863,987,86.33184052,3638.715332,4,0.880073567,0.107940132,0.011986301,656,2,1.098612289,656,2.139585665,2.667213996,656,17.74137931
SKPE_42,TZSS,11,25.73333359,136.4207153,33.83532715,972,84.89894104,5524.359863,4,0.566259711,0.409354685,0.024385603,657,0,0,657,2.552218548,3.197896685,657,19.26315789
SKPE_43,TZSS,2,25.65833282,139.1015625,33.55514526,989,85.16239166,3237.219482,4,0.960142055,0.036877319,0.002980626,658,0,0,658,2.455325542,2.990867201,658,19.24561404
SKPE_44,TZSS,5,25.24583244,143.6450348,30.84214211,1055,85.58683014,5902.27832,4,0.741611164,0.241547732,0.016841104,659,0,0,659,2.884331093,3.678983749,659,17.10344828
SKPW_01,TZSS,2,24.88750076,149.5922394,31.14489174,1108,86.23300934,6704.430176,4,0.942154002,0.050900672,0.006945325,660,6,1.945910149,660,3.168214392,4.186206131,660,18.17241379
SKPW_02,TZSS,2,24.67499924,149.8256531,30.85088348,1145,86.90772247,6332.083984,4,1,0,0,661,7,2.079441542,661,2.486057256,3.204562642,661,18.49090909
SKPW_03,TZSS,2,24.89166641,150.9490204,30.77849197,1124,85.62007141,4305.616699,4,0.999587707,0.000317148,9.51E-05,662,8,2.197224577,662,4.196043468,5.580600751,662,20.12068966
SKPW_04,TZSS,2,24.65833282,151.1897278,31.01882172,1151,86.89595795,3811.50415,4,0.999556063,0.000126839,0.000317098,663,8,2.197224577,663,3.326472524,4.359735639,663,19.84210526
SKPW_05,TZSS,11,24.79583359,152.8436279,32.90048218,1142,86.97938538,4791.48877,4,0.722838841,0.266727976,0.010433183,664,13,2.63905733,664,3.207998751,4.228112519,664,21.84210526
SKPW_06,TZSS,2,24.39166641,150.2548218,30.82915688,1156,88.3434906,3096.632813,4,1,0,0,665,10,2.397895273,665,3.461919286,4.628224243,665,19.18965517
SKPW_07,TZSS,2,24.17083359,146.2634277,29.93084145,1161,87.70239258,3718.948486,4,0.948720388,0.046332414,0.004947198,666,6,1.945910149,666,2.526689894,3.265671021,666,18.66101695
SKPW_08,TZSS,2,23.75833321,145.7088165,29.29936409,1173,87.85503387,4740.748047,4,1,0,0,667,0,0,667,2.290986192,2.930274146,667,18.17241379
SKPW_09,TZSS,2,23.64999962,145.6333923,26.93783951,1174,86.80511475,8038.271973,4,1,0,0,668,0,0,668,2.132508545,2.650644107,668,18.82142857
SKPW_10,TZSS,2,23.59166718,146.3003235,28.80349541,1183,87.65833282,3708.59668,4,1,0,0,669,14,2.708050201,669,2.346452734,2.973786024,669,19.84210526
SKPW_11,TZSS,2,24,148.5230408,30.40810776,1163,88.72821045,713.0758667,4,0.979067555,0.017316841,0.003615604,670,14,2.708050201,670,3.37879634,4.433721913,670,19.46428571
SKPW_12,TZSS,2,23.82500076,148.6377411,29.548172,1175,89.1749649,1792.921631,4,0.984622701,0.011667724,0.003709575,671,11,2.48490665,671,3.11197519,4.041353083,671,19.03636364
SKPW_13,TZSS,9,24.14583397,148.1776886,31.11272049,1156,88.49542999,918.3289185,4,0.968377315,0.025881756,0.005740929,672,20,3.044522438,672,3.366874477,4.364395957,672,19.79310345
SKPW_14,TZSS,2,23.62083435,148.8357391,29.773386,1213,89.09387207,5002.203125,4,1,0,0,673,22,3.135494216,673,4.318894938,5.716633375,673,21.15517241
SKPW_15,TZSS,2,24.19166756,148.0299835,30.93642426,1172,87.61026764,1850.783569,4,0.967338914,0.030948757,0.001712329,674,20,3.044522438,674,3.821791189,4.995032238,674,20.39655172
SKPW_16,TZSS,2,24.125,149.7498016,30.19438553,1190,87.99664307,1415.677979,4,1,0,0,675,10,2.397895273,675,3.63721519,4.831141436,675,22.55932203
SKPW_17,TZSS,11,24.77083397,150.4003296,32.76125717,1172,87.34767151,472.4763184,4,0.233165223,0.738446411,0.028388366,676,22,3.135494216,676,2.728316057,3.457472742,676,22.63793103
SKPW_18,TZSS,11,24.98333359,155.6267853,32.4119339,1187,87.22924805,507.8967896,4,0.308387793,0.651227714,0.040384493,677,20,3.044522438,677,2.889992073,3.739673332,677,21.81034483
SKPW_19,TZSS,11,24.91250038,155.8134766,31.41232109,1194,87.04206085,1547.114502,4,0.454865405,0.534005517,0.011129078,678,20,3.044522438,678,2.498526938,3.245239712,678,22.30357143
SKPW_20,TZSS,11,24.75833321,152.2682037,33.23437119,1174,87.04601288,961.8629761,4,0.066438334,0.920147147,0.013414518,679,21,3.091042453,679,2.427617052,3.03799335,679,21.84210526
SKPW_21,TZSS,2,24.53750038,149.7744598,30.40152359,1154,87.41065979,70.43260956,4,0.912832546,0.068649523,0.018517931,680,10,2.397895273,680,4.605106692,6.191624716,680,21.4137931
SKPW_22,TZSS,2,24.23333359,147.9762421,30.34247208,1167,87.59109497,1457.972168,4,0.992199144,0.005739654,0.002061202,681,10,2.397895273,681,3.200600645,4.17969753,681,19.79661017
SKPW_23,TZSS,2,25.15416718,158.8232269,31.28915787,1178,86.65746307,6022.709473,4,0.95748391,0.03779208,0.00472401,682,12,2.564949357,682,2.539690642,3.146763476,682,20.22222222
SKPW_24,TZSS,2,25.10000038,157.1334229,30.86800957,1183,86.50244141,8112.44873,4,0.845207521,0.14918038,0.005612099,683,10,2.397895273,683,3.154972808,4.082485271,683,21.36206897
SKPW_25,TZSS,2,24.98749924,156.9181061,31.00771904,1180,86.69664001,8233.84082,4,0.796892834,0.194610019,0.008497146,684,11,2.48490665,684,3.869319159,4.959977635,684,21.4
SKPW_26,TZSS,2,24.96666718,156.8921356,31.65055084,1188,87.13625336,7917.640625,4,0.399004313,0.592592593,0.008403095,685,11,2.48490665,685,4.82821365,6.330640902,685,21.78571429
SKPW_27,TZSS,11,25.37916565,159.2519226,32.38368988,1168,86.67076874,5340.120605,4,0.067000666,0.925674604,0.00732473,686,11,2.48490665,686,3.593178086,4.761883253,686,21.70689655
SKPW_28,TZSS,2,25.42916679,160.7999725,31.57514763,1181,86.61560822,3508.929688,4,0.603767004,0.383010432,0.013222564,687,21,3.091042453,687,3.156210593,4.126677947,687,20.01754386
SKPW_29,TZSS,2,25.45833397,160.7769928,31.23943329,1179,87.55168915,352.1630554,4,0.931785748,0.048076618,0.020137634,688,13,2.63905733,688,4.289268877,5.629324037,688,20.92857143
SKPW_30,TZSS,9,25.64166641,163.5519562,31.61982155,1180,88.25856781,49.80337906,4,0.749675006,0.220140144,0.030184851,689,2,1.098612289,689,3.411728234,4.477890916,689,20.73214286
SKPW_31,TZSS,11,25.30833244,163.7186279,31.59125137,1206,90.63601685,3214.151367,4,0.451417518,0.538054164,0.010528319,690,0,0,690,3.736593867,4.90154204,690,20.5862069
SKPW_32,TZSS,2,25.16666603,159.2644043,31.30917549,1195,88.02767181,1538.271484,4,0.358205169,0.626066276,0.015728556,691,11,2.48490665,691,4.048682098,5.417493536,691,21.15517241
SKPW_33,TZSS,2,25.07916641,156.3280029,31.69265366,1180,87.70250702,1230.052612,4,0.495161956,0.486564513,0.018273532,692,12,2.564949357,692,4.123694735,5.451947433,692,21.43103448
SKPW_34,TZSS,11,25.25416756,153.4372559,31.44621086,1116,86.19348907,11656.33105,4,0.53540286,0.452674636,0.011922504,693,7,2.079441542,693,3.262215647,4.208777965,693,22.15517241
SKPW_35,TZSS,11,25.45416641,154.7792816,33.04422379,1111,85.68962097,13207.28809,4,0.431353271,0.552630744,0.016015984,694,1,0.693147181,694,2.906446414,3.745938608,694,21.05172414
SKPW_36,TZSS,2,25.22916603,154.35289,31.81890869,1122,85.77127075,14033.33301,4,0.479974631,0.494593309,0.02543206,695,7,2.079441542,695,3.177090041,4.150497072,695,21.0862069
SKPW_37,TZSS,2,25.00416565,154.0138397,30.70708847,1165,86.6402359,14244.55078,4,0.986428639,0.01176396,0.001807401,696,7,2.079441542,696,3.564491212,4.622976997,696,19.84482759
SKPW_38,TZSS,2,24.76250076,154.8184509,30.43584633,1181,86.16951752,11424.96484,4,0.947842354,0.046704081,0.005453565,697,7,2.079441542,697,2.989160374,3.78075924,697,19.19298246
SKPW_39,TZSS,2,24.67499924,155.0146484,29.68128777,1191,86.57080078,8095.155762,4,0.890185508,0.108990011,0.000824481,698,20,3.044522438,698,2.402463456,3.036086983,698,19.80357143
SKPW_40,TZSS,2,24.6875,154.5539856,29.88874435,1186,87.52574921,4661.606934,4,0.928052763,0.063354155,0.008593081,699,19,2.995732274,699,3.570105237,4.627838508,699,21.33928571
SKPW_41,TZSS,3,25.01250076,156.5120544,31.57651329,1177,86.50437164,1292.011353,4,0.476249366,0.502727042,0.021023592,700,18,2.944438979,700,3.24731652,4.225806513,700,20.08928571
SKPW_42,TZSS,2,24.45000076,143.4478302,29.99874687,1126,86.57594299,4626.355957,4,1,0,0,701,0,0,701,2.385209681,3.089278997,701,17.93103448
SKPW_43,TZSS,2,24.92083359,147.6245117,32.06955719,1100,86.05006409,6764.831543,4,0.928748097,0.063768392,0.007483511,702,0,0,702,2.475027463,3.057669662,702,17.75862069
SKPW_44,TZSS,2,23.58333397,149.123703,29.36270523,1184,89.56968689,1866.796509,4,0.979927065,0.017123831,0.002949104,703,11,2.48490665,703,4.34079741,5.792054275,703,20.17241379
SKPW_45,TZSS,2,24.02499962,149.5371857,30.18893051,1203,88.0067215,3306.959229,4,1,0,0,704,24,3.218875825,704,4.596980263,6.010703938,704,18.96610169
SKPW_46,TZSS,2,24.61666679,155.5683441,30.57821655,1203,88.58621979,1149.800293,4,0.84419497,0.147020582,0.008784448,705,16,2.833213344,705,3.367354104,4.360897309,705,20.01754386
SKPW_47,TZSS,11,25.63333321,158.2910767,32.83152771,1145,86.35686493,1766.440918,4,0.440712904,0.549360987,0.009926109,706,0,0,706,3.234146667,4.184704995,706,20.93103448
SKPW_48,TZSS,2,24.45416641,143.4867706,29.80636597,1118,86.69006348,3388.094238,4,0.973555711,0.024193037,0.002251252,707,0,0,707,2.542917083,3.183500283,707,18.48275862
SKPW_49,TZSS,11,25.01666641,144.762085,32.16488647,1083,86.11967468,4343.185547,4,0.629492181,0.343419926,0.027087893,708,0,0,708,2.787720235,3.453259432,708,16.77966102
SKPW_50,TZSS,2,25.01666641,147.607193,31.33251762,1093,86.01644897,7507.766602,4,0.723159363,0.259813558,0.017027078,709,0,0,709,2.513547472,3.128571243,709,16.26315789
SKPW_51,TZSS,2,25.125,148.4082184,30.32754707,1085,85.62327576,7933.132813,4,0.979418387,0.017537183,0.00304443,710,0,0,710,2.246899206,2.818529282,710,16.4
SKPW_52,TZSS,2,25.21666718,151.3174286,31.09997749,1083,86.52693176,11451.85352,4,0.729466607,0.254931185,0.015602207,711,0,0,711,2.77255537,3.586907851,711,18.60344828
SKPW_53,TZSS,2,24.32500076,149.9469604,29.48194313,1168,86.64364624,13594.49805,4,1,0,0,712,1,0.693147181,712,3.412207286,4.646106359,712,26
SLWN_01,TZSS,2,25.35833359,162.5623322,31.84049988,1237,94.89524078,5102.841797,4,0.729731444,0.257395605,0.012872951,713,4,1.609437912,713,2.762710921,3.511855318,713,21.10526316
SLWN_02,TZSS,2,25.29166603,161.1723175,31.49739838,1226,93.86836243,8190.195801,4,0.919018327,0.072515695,0.008465978,714,4,1.609437912,714,3.369358176,4.381276905,714,21.42857143
SLWN_03,TZSS,11,25.41666603,161.9810944,32.24310303,1205,93.77006531,7924.999023,4,0.410802068,0.571405918,0.017792014,715,4,1.609437912,715,3.421309026,4.504188658,715,21.58928571
SLWN_04,TZSS,11,25.30416679,161.4910278,33.30052185,1214,94.08437347,7647.859863,4,0.281605733,0.701398357,0.01699591,716,3,1.386294361,716,2.727745852,3.531681128,716,23.37931034
SLWN_05,TZSS,11,25.27083397,159.5940704,32.74992752,1203,93.57506561,7151.251953,4,0.217624302,0.771752917,0.01062278,717,4,1.609437912,717,2.818365387,3.643745137,717,22.89655172
SLWN_06,TZSS,2,25.15416718,157.457901,31.8026104,1206,93.49984741,9197.59375,4,0.798496813,0.195414328,0.006088859,718,3,1.386294361,718,2.418649458,3.044252949,718,21.87719298
SLWN_07,TZSS,2,25.25,159.3594971,33.21219254,1203,93.86460114,4035.303223,4,0.475094328,0.508893751,0.016011922,719,1,0.693147181,719,2.362863664,3.053991225,719,22.10526316
SLWN_08,TZSS,2,25.27083397,157.5733185,33.04299164,1192,93.08364105,2620.244629,4,0.580149041,0.401426986,0.018423973,720,0,0,720,2.418325587,3.158608699,720,21.49122807
SLWN_09,TZSS,5,25.16250038,156.3667755,32.75469208,1178,93.01476288,2157.699463,4,0.831140003,0.15465356,0.014206437,721,1,0.693147181,721,2.216098593,2.831031251,721,21.72413793
SLWN_10,TZSS,2,25.10833359,155.9695892,32.19441605,1159,92.91925049,599.7120972,4,0.837742672,0.137323944,0.024933384,722,3,1.386294361,722,2.566948132,3.309001108,722,20.5
SLWN_11,TZSS,2,24.79999924,152.0466461,30.89068794,1202,91.19150543,8757.750977,4,0.970255272,0.028190899,0.001553829,723,24,3.218875825,723,2.954634119,3.796430607,723,20.07142857
SLWN_12,TZSS,11,24.87916756,153.2742462,31.69512367,1188,91.86452484,6731.014648,4,0.771311683,0.220093873,0.008594444,724,17,2.890371758,724,3.256576821,4.214077576,724,20.66101695
SLWN_13,TZSS,2,24.79999924,152.7029266,31.15970993,1190,92.56899261,3176.893555,4,0.704378983,0.281320354,0.014300663,725,2,1.098612289,725,4.055280283,5.458534735,725,19.93103448
SLWN_14,TZSS,2,24.89166641,151.7748566,31.78767967,1171,91.92990875,205.3445892,4,0.797577141,0.173564203,0.028858656,726,3,1.386294361,726,3.560888215,4.578234248,726,20.93103448
SLWN_15,TZSS,2,24.92083359,153.7036591,31.9061718,1158,92.42417145,1196.318237,4,0.828793404,0.158966228,0.012240368,727,3,1.386294361,727,3.069379751,3.994471438,727,20.94736842
SLWN_16,TZSS,2,24.88333321,152.3055267,31.90739441,1161,92.65168762,249.0168915,4,0.958825022,0.032927293,0.008247684,728,3,1.386294361,728,2.821762553,3.667994547,728,20.98275862
SLWN_17,TZSS,2,25.13750076,155.1264038,32.03401566,1166,92.66522217,529.4171753,4,0.741042552,0.226266726,0.032690722,729,3,1.386294361,729,2.805797239,3.607307459,729,21.13333333
SLWN_18,TZSS,11,25.22916603,156.8215027,32.38842392,1177,92.4287796,99.60675812,4,0.716963181,0.234199093,0.048837726,730,0,0,730,3.754880142,4.962219443,730,21.27272727
SLWN_19,TZSS,11,25.34166718,158.7426758,32.19786453,1189,92.25597382,281.7304382,4,0.527837666,0.412079899,0.060082435,731,15,2.772588722,731,3.359987433,4.320282526,731,21.5
SLWN_20,TZSS,2,25.29166603,158.4847565,31.7327652,1174,91.40498352,2717.822998,4,0.636966103,0.343754954,0.019278942,732,15,2.772588722,732,3.125840252,4.103209137,732,20.80701754
SLWN_21,TZSS,2,25.10000038,156.2922668,31.86033058,1176,91.99736023,4165.063477,4,0.829474819,0.157903083,0.012622098,733,17,2.890371758,733,2.799821807,3.542662898,733,19.89285714
SLWN_22,TZSS,2,25.04999924,156.2195435,31.65043831,1186,91.79143524,5919.063965,4,0.807624001,0.177724217,0.014651782,734,15,2.772588722,734,2.926827798,3.734957526,734,21.03508772
